"","x"
"216",0.0077932127784195
"217",0.00780078249150588
"218",0.00781465893952722
"219",0.00782859569898192
"220",0.00784252860360854
"221",0.00785657755534108
"222",0.00786909615764918
"223",0.00788259196706734
"224",0.00789671457111128
"225",0.00791074243262131
"226",0.00792464119836265
"227",0.00727003743222384
"228",0.00684365429477425
"229",0.00685635016205604
"230",0.00686829841021503
"231",0.00688019948431713
"232",0.00577770060483401
"233",0.00578746994409307
"234",0.00579128127192695
"235",0.00580243607938315
"236",0.00581304397917478
"237",0.0049814297753813
"238",0.00498947534367868
"239",0.00499895165208991
"240",0.00500712593255842
"241",0.00501698264777937
"242",0.00502352976129268
"243",0.00503299692988123
"244",0.00504307254511478
"245",0.00505297711965431
"246",0.00506165732426809
"247",0.0050715119732355
"248",0.00505880918539658
"249",0.00506430109277023
"250",0.00496755714243099
"251",0.00497384376094675
"252",0.00498281916745457
"253",0.00499297399868103
"254",0.00500300822890401
"255",0.00501305634814426
"256",0.00502329755500997
"257",0.00503324443576513
"258",0.00503758503687467
"259",0.00504716342002712
"260",0.00504044421225359
"261",0.0050462940243045
"262",0.00505520523636284
"263",0.00506445129759614
"264",0.005074240969612
"265",0.00507952903519931
"266",0.00508946318079363
"267",0.00510007175375863
"268",0.00511071886939462
"269",0.00512091466043378
"270",0.00513147232952245
"271",0.00514223511921788
"272",0.00515245203239528
"273",0.0051631182495469
"274",0.00517385396800658
"275",0.00517701707408335
"276",0.00518730782348739
"277",0.00519829313025279
"278",0.00520917280739893
"279",0.00522023918180597
"280",0.00523117749906088
"281",0.00524232576367612
"282",0.00525334066183327
"283",0.00526457168168836
"284",0.00527584456934843
"285",0.0052870114605791
"286",0.00529836848907777
"287",0.00530976806185485
"288",0.00532121040787647
"289",0.00533269575772045
"290",0.00534422434359045
"291",0.00535579639933018
"292",0.00536741216043761
"293",0.00537907186407953
"294",0.00539077574910618
"295",0.00540252405606601
"296",0.00541431702722065
"297",0.00542615490656
"298",0.00543803793981746
"299",0.00544996637448539
"300",0.00546194045983065
"301",0.00547396044691036
"302",0.00548602658858783
"303",0.00549813913954858
"304",0.0055102983563167
"305",0.0055225044972711
"306",0.0055347578226623
"307",0.00554705859462909
"308",0.0055594070772155
"309",0.00557180353638795
"310",0.00558422576650657
"311",0.00559669642575421
"312",0.00540338118236892
"313",0.00541294502726621
"314",0.00542354119233776
"315",0.00543579920307791
"316",0.00544179855113746
"317",0.00539830387292815
"318",0.00541077390011048
"319",0.0054204583415429
"320",0.00543302232303406
"321",0.00544522378103219
"322",0.00545600707849487
"323",0.00546823184784984
"324",0.00544638902073158
"325",0.00542240967942065
"326",0.00521478886610817
"327",0.00465001170454997
"328",0.0046579460894512
"329",0.00466399633229542
"330",0.00467489949328285
"331",0.00468416113713132
"332",0.00468470416317551
"333",0.00469562917635056
"334",0.00470685132506811
"335",0.00471776959194115
"336",0.00472909974361572
"337",0.00474079171813045
"338",0.00475226278056352
"339",0.0039744335292014
"340",0.00398139152912867
"341",0.00399168328074912
"342",0.00400152283552986
"343",0.00401141092247549
"344",0.00402183328637733
"345",0.00402970249686479
"346",0.00403863596547439
"347",0.00404755960124268
"348",0.0040502214720704
"349",0.004059912705975
"350",0.00407014777104182
"351",0.00407712584658827
"352",0.00408443813242277
"353",0.00409343748365233
"354",0.00410358168999796
"355",0.00411316926164246
"356",0.00411343041230884
"357",0.00412325272814771
"358",0.0041342463257819
"359",0.00414528836551325
"360",0.00415637914937203
"361",0.00416699886886262
"362",0.0041771403241383
"363",0.00373248033050835
"364",0.00374199924960874
"365",0.00375177392357516
"366",0.0037621635841709
"367",0.00377101123780272
"368",0.00378082051637283
"369",0.00379067419394313
"370",0.00379921271315759
"371",0.0038085735904564
"372",0.00364031029949513
"373",0.00364923715885959
"374",0.00365883843250113
"375",0.00366784799956887
"376",0.00367689838087572
"377",0.00368663502135041
"378",0.00369477139609055
"379",0.00369888616935616
"380",0.00232766136739418
"381",0.00233497813371367
"382",0.002341014997232
"383",0.00234527661042323
"384",0.00235269066518062
"385",0.00236014145680207
"386",0.00171095444549666
"387",0.00113466525257223
"388",0.00113867988890932
"389",0.00114022521565387
"390",0.00114177348616589
"391",0.001124419616482
"392",0.00112245239209434
"393",0.00112031422120721
"394",0.00112433720857442
"395",0.00111873600724937
"396",0.00112277207303202
"397",0.00111240540978169
"398",0.00111379563330522
"399",0.00110712203280547
"400",0.0011025532931849
"401",0.00109722669598925
"402",0.00081161419834908
"403",0.000799051491027098
"404",0.000798908617153755
"405",0.000795021428096377
"406",0.000791080080602228
"407",0.000703116256311249
"408",0.000687142123234615
"409",0.000682358222094435
"410",0.000677509531922994
"411",0.000655646536220443
"412",0.000638674447290811
"413",0.000637607210997311
"414",0.000610000654650045
"415",0.000608754512054884
"416",0.000611172344504514
"417",0.000599087767885064
"418",0.000593367131486401
"419",0.000580253711581314
"420",0.000582586160824132
"421",0.000580464556391932
"422",0.000578965774543588
"423",0.000581309298051971
"424",0.000583667122380935
"425",0.000586039364460712
"426",0.000588426142422363
"427",0.00056111383703983
"428",0.000563415486995324
"429",0.000557026552976047
"430",0.000555283208259823
"431",0.000542458169707068
"432",0.000540601285058249
"433",0.000538718518048403
"434",0.000540964317392396
"435",0.000543224224004916
"436",0.000545498356571715
"437",0.000543582522090117
"438",0.000545868757854087
"439",0.00054392364510366
"440",0.000541951148856959
"441",0.000539950916028166
"442",0.000542244223480288
"443",0.000540213162950971
"444",0.000532259256975317
"445",0.000530135322084042
"446",0.000527230407244538
"447",0.00052504221781364
"448",0.000522823539951577
"449",0.000515286982169546
"450",0.00050683029687795
"451",0.000509036902375302
"452",0.000506649582774153
"453",0.000503442714366998
"454",0.000500984194488312
"455",0.000498491800723165
"456",0.000500690307991246
"457",0.00049735333056005
"458",0.000499557776998656
"459",0.000501776939115637
"460",0.000504010948418688
"461",0.000506259937890411
"462",0.000508524042008252
"463",0.00050592466284788
"464",0.000508198551524418
"465",0.00051048783294678
"466",0.000507840717630477
"467",0.000510139879746877
"468",0.000512454719322583
"469",0.000514785379474398
"470",0.00051713200495884
"471",0.000519494742194777
"472",0.000521873739286427
"473",0.000524269146046732
"474",0.000526681114021108
"475",0.000523949986743252
"476",0.000526372853289645
"477",0.000528812595812745
"478",0.000526029931244112
"479",0.000528480687451377
"480",0.000530948642145695
"481",0.000528113027703677
"482",0.000530592110657206
"483",0.00053308872258291
"484",0.000535603029427668
"485",0.000538135199110258
"486",0.000535232270833865
"487",0.000537776030657087
"488",0.000534823391007648
"489",0.000531826860040909
"490",0.000522233631321863
"491",0.000524744810670752
"492",0.000527274176812231
"493",0.000529821906086436
"494",0.000532388176979467
"495",0.000534973170154856
"496",0.000531803615367736
"497",0.000534399761135674
"498",0.000537014996261815
"499",0.000539649508673336
"500",0.000542303488619522
"501",0.000539054153446899
"502",0.000541719755130232
"503",0.000544405211171776
"504",0.00054108972110718
"505",0.000537723403411649
"506",0.000534305494612812
"507",0.000536985083041667
"508",0.000539684911995638
"509",0.000542405186169081
"510",0.000545146112854617
"511",0.000547907901982871
"512",0.000550690766162919
"513",0.000553494920723466
"514",0.000556320583754767
"515",0.000559167976151298
"516",0.000555614064652451
"517",0.000558474088357027
"518",0.000561356288260372
"519",0.000564260894602436
"520",0.000567188140623805
"521",0.000570138262612815
"522",0.000573111499953555
"523",0.00057610809517473
"524",0.00057912829399945
"525",0.000582172345395928
"526",0.000585240501629131
"527",0.00058833301831338
"528",0.000591450154465954
"529",0.000594592172561676
"530",0.000597759338588544
"531",0.000600951922104399
"532",0.000604170196294668
"533",0.000607414438031204
"534",0.000610684927932239
"535",0.000606900477720371
"536",0.000610187835025893
"537",0.000613502021680763
"538",0.000616843330950145
"539",0.000620212060124125
"540",0.000623608510584297
"541",0.000627032987871633
"542",0.000630485801755679
"543",0.000633967266305089
"544",0.000455704767108075
"545",0.000458271461353119
"546",0.000460859918682822
"547",0.000463470386044208
"548",0.000466103113899991
"549",0.000468758356288862
"550",0.00047143637088698
"551",0.000465914752964977
"552",0.000468593564582987
"553",0.000471295563888221
"554",0.00047402101949834
"555",0.000432791987980877
"556",0.000426716085862407
"557",0.000383955039405522
"558",0.000365392153545426
"559",0.000358589156570551
"560",0.000339446635299793
"561",0.000332312769984883
"562",0.000334304454302332
"563",0.000336314100597931
"564",0.000338341925564425
"565",0.000340388149173175
"566",0.000342452994733889
"567",0.000344536688955621
"568",0.000346639462009086
"569",0.000348761547590294
"570",0.000350903182985574
"571",0.000353064609137983
"572",0.000345440482247852
"573",0.000347583015167162
"574",0.000349745545943615
"575",0.000296481817411439
"576",0.000276063288746817
"577",0.00027780704774315
"578",0.00025685157767223
"579",0.000235468962889127
"580",0.000213648663528778
"581",0.000191379801986477
"582",0.000192616502159296
"583",0.000193865224864195
"584",0.000195126126414856
"585",0.000196399365673411
"586",0.000197685104100449
"587",0.000198983505806194
"588",0.000200294737602843
"589",0.00020161896905813
"590",0.00020295637255012
"591",0.000204307123323287
"592",0.000205671399545897
"593",0.000207049382368741
"594",0.000208441255985241
"595",0.000209847207692982
"596",0.000211267427956695
"597",0.000212702110472741
"598",0.000214151452235125
"599",0.000215615653603096
"600",0.000217094918370363
"601",0.000218589453835983
"602",0.000220099470876959
"603",0.000221625184022595
"604",0.000223166811530668
"605",0.000224724575465455
"606",0.000226298701777666
"607",0.000227889420386356
"608",0.000229496965262844
"609",0.000231121574516722
"610",0.000232763490483989
"611",0.000234422959817393
"612",0.000236100233579029
"613",0.000237795567335263
"614",0.00023950922125405
"615",0.000241241460204712
"616",0.000242992553860254
"617",0.000244762776802277
"618",0.000246552408628587
"619",0.000248361734063557
"620",0.000250191043071332
"621",0.000252040630971973
"622",0.000253910798560598
"623",0.000255801852229639
"624",0.000257714104094293
"625",0.000259647872121262
"626",0.00026160348026089
"627",0.000263581258582791
"628",0.000265581543415076
"629",0.000267604677487295
"630",0.000269651010077194
"631",0.000271720897161423
"632",0.000273814701570296
"633",0.000275932793146746
"634",0.000278075548909591
"635",0.00028024335322126
"636",0.000282436597960103
"637",0.000284655682697442
"638",0.000270574552574592
"639",0.00027271934501403
"640",0.000274889731884053
"641",0.000277086121962771
"642",0.000279308932221013
"643",0.000281558588020156
"644",0.000283835523315534
"645",0.000286140180865629
"646",0.000288473012447234
"647",0.000290834479076764
"648",0.000293225051237938
"649",0.000295645209116028
"650",0.000298095442838905
"651",0.000300576252725093
"652",0.000303088149539078
"653",0.00030563165475411
"654",0.000308207300822751
"655",0.000310815631455426
"656",0.000313457201907267
"657",0.000316132579273505
"658",0.000318842342793722
"659",0.000321587084165275
"660",0.000324367407866176
"661",0.0003271839314878
"662",0.000330037286077727
"663",0.00033292811649309
"664",0.000315579424331526
"665",0.000318371032313816
"666",0.000321199831746219
"667",0.0003240664860719
"668",0.000326971673591961
"669",0.000329916087866521
"670",0.000332900438128455
"671",0.000335925449710303
"672",0.000317136916783294
"673",0.00032004835291094
"674",0.000323000048301853
"675",0.00032599274846869
"676",0.000329027216258143
"677",0.000309127195179946
"678",0.000312035030587638
"679",0.000314984069320286
"680",0.000294236765397026
"681",0.000297047397772226
"682",0.000299898474313286
"683",0.000302790774472115
"684",0.000305725096564561
"685",0.000308702258320823
"686",0.000311723097454705
"687",0.000314788472252438
"688",0.000317899262181823
"689",0.000321056368522544
"690",0.000324260715018447
"691",0.000327513248552702
"692",0.000330814939846756
"693",0.000334166784184029
"694",0.000337569802159379
"695",0.000313434055505386
"696",0.000316662824696084
"697",0.000319941713743795
"698",0.000323271764988101
"699",0.000326654047999878
"700",0.000330089660439336
"701",0.000333579728945744
"702",0.000337125410060214
"703",0.000310610045930323
"704",0.000313951425645361
"705",0.000317346979776309
"706",0.000320797885306218
"707",0.000324305351346621
"708",0.000327870620195504
"709",0.000331494968436135
"710",0.000335179708078568
"711",0.000338926187745737
"712",0.000342735793906109
