id,kingdom,phylum,class,order,family,genus,species,type
Zotu945,d__Bacteria, p__Chloroflexi, c__AD3, o__AD3, f__AD3, g__AD3,,
Zotu1257,d__Bacteria, p__Myxococcota, c__Myxococcia, o__Myxococcales, f__Myxococcaceae, g__Cystobacter,,
Zotu850,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Oceanospirillales, f__Halomonadaceae, g__Halomonas,,
Zotu1170,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Gaiellales, f__uncultured, g__uncultured,,
Zotu1603,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Sandaracinaceae, g__uncultured, s__uncultured_Polyangiaceae,
Zotu1552,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Craurococcus-Caldovatus,,
Zotu1162,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Caloramatoraceae, g__Fonticella, s__uncultured_bacterium,
Zotu1510,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Pyrinomonadales, f__Pyrinomonadaceae, g__RB41,,
Zotu1360,d__Bacteria, p__RCP2-54, c__RCP2-54, o__RCP2-54, f__RCP2-54, g__RCP2-54,,
Zotu1598,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Cellvibrionales, f__Cellvibrionaceae, g__Marinimicrobium,,
Zotu1858,d__Bacteria, p__GAL15, c__GAL15, o__GAL15, f__GAL15, g__GAL15, s__uncultured_bacterium,
Zotu1038,d__Bacteria, p__Armatimonadota, c__uncultured, o__uncultured, f__uncultured, g__uncultured, s__uncultured_Chloroflexi,
Zotu3022,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group,,
Zotu588,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sneathiellales, f__Sneathiellaceae, g__uncultured, s__uncultured_bacterium,
Zotu1935,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Nitrosomonadaceae, g__MND1,,
Zotu1303,d__Bacteria, p__NB1-j, c__NB1-j, o__NB1-j, f__NB1-j, g__NB1-j, s__uncultured_bacterium,
Zotu1047,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Gemmatimonas, s__uncultured_bacterium,
Zotu1584,d__Bacteria, p__Desulfobacterota, c__uncultured, o__uncultured, f__uncultured, g__uncultured,,
Zotu619,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Trichococcus,,
Zotu1065,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__uncultured, g__uncultured,,
Zotu1370,d__Bacteria, p__Acidobacteriota, c__Holophagae, o__Subgroup_7, f__Subgroup_7, g__Subgroup_7, s__uncultured_proteobacterium,
Zotu1066,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Azospirillales, f__Azospirillaceae, g__Nitrospirillum,,
Zotu2430,d__Bacteria, p__Chloroflexi, c__KD4-96, o__KD4-96, f__KD4-96, g__KD4-96,,
Zotu708,d__Bacteria, p__Planctomycetota, c__Pla4_lineage, o__Pla4_lineage, f__Pla4_lineage, g__Pla4_lineage,,
Zotu586,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Isosphaerales, f__Isosphaeraceae, g__uncultured,,
Zotu795,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae,,,
Zotu1304,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Microvirga,,
Zotu1197,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__uncultured, s__uncultured_soil,
Zotu60090,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Microvirga, s__Microvirga_aerilata,
Zotu748,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_planctomycete,
Zotu979,d__Bacteria, p__MBNT15, c__MBNT15, o__MBNT15, f__MBNT15, g__MBNT15,,
Zotu1419,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Blastocatellales, f__Blastocatellaceae, g__Blastocatella,,
Zotu820,d__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae, g__Psychrobacillus,,
Zotu1426,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Cavicella, s__uncultured_bacterium,
Zotu1151,d__Bacteria, p__Chloroflexi, c__TK10, o__TK10, f__TK10, g__TK10,,
Zotu2001,d__Bacteria, p__Acidobacteriota, c__Holophagae, o__Subgroup_7, f__Subgroup_7, g__Subgroup_7, s__uncultured_Acidobacteria,
Zotu1689,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Frankiaceae, g__Jatrophihabitans,,
Zotu506,d__Bacteria, p__Actinobacteriota, c__Acidimicrobiia,,,,,
Zotu781,d__Bacteria, p__Armatimonadota, c__Armatimonadia, o__Armatimonadales, f__Armatimonadales, g__Armatimonadales, s__uncultured_Armatimonadetes,
Zotu1566,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Phycisphaerales, f__Phycisphaeraceae, g__SM1A02,,
Zotu1757,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrosotaleales, f__Nitrosotaleaceae, g__Nitrosotaleaceae,,
Zotu966,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Isosphaerales, f__Isosphaeraceae, g__uncultured,,
Zotu43288,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__uncultured,,
Zotu1263,d__Archaea, p__Halobacterota, c__Halobacteria, o__Halobacterales, f__Halomicrobiaceae, g__Halomicrobium, s__uncultured_archaeon,
Zotu71095,d__Bacteria, p__Firmicutes, c__Bacilli, o__Paenibacillales, f__Paenibacillaceae, g__Paenibacillus,,
Zotu1147,d__Bacteria, p__Acidobacteriota, c__Subgroup_5, o__Subgroup_5, f__Subgroup_5, g__Subgroup_5, s__uncultured_bacterium,
Zotu720,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__uncultured,,
Zotu1785,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__Ktedonobacter,,
Zotu1148,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Chloroflexales, f__Chloroflexaceae, g__FFCH7168, s__uncultured_bacterium,
Zotu564,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__Pedosphaera, s__uncultured_bacterium,
Zotu1696,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Solirubrobacter, s__uncultured_Solirubrobacter,
Zotu1357,d__Bacteria, p__Planctomycetota, c__Pla4_lineage, o__Pla4_lineage, f__Pla4_lineage, g__Pla4_lineage,,
Zotu5247,d__Bacteria, p__Armatimonadota, c__uncultured, o__uncultured, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu1274,d__Bacteria, p__Actinobacteriota, c__Rubrobacteria, o__Rubrobacterales, f__Rubrobacteriaceae, g__Rubrobacter, s__uncultured_Actinomycetales,
Zotu794,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Alteromonadales, f__Psychromonadaceae, g__Psychromonas,,
Zotu1059,d__Bacteria, p__Gemmatimonadota, c__BD2-11_terrestrial_group, o__BD2-11_terrestrial_group, f__BD2-11_terrestrial_group, g__BD2-11_terrestrial_group, s__metagenome,
Zotu3273,d__Bacteria, p__Gemmatimonadota, c__Longimicrobia, o__Longimicrobiales, f__Longimicrobiaceae, g__Longimicrobiaceae, s__uncultured_bacterium,
Zotu1428,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu898,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__uncultured, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu868,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Kallotenuales, f__AKIW781, g__AKIW781, s__uncultured_bacterium,
Zotu558,d__Bacteria, p__Chloroflexi, c__TK10, o__TK10, f__TK10, g__TK10, s__uncultured_Chloroflexi,
Zotu1451,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Dongiales, f__Dongiaceae, g__Dongia,,
Zotu970,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Chthoniobacterales, f__Chthoniobacteraceae, g__Candidatus_Udaeobacter,,
Zotu615,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Polyangiaceae, g__Pajaroellobacter,,
Zotu917,d__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus,,
Zotu907,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu930,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Pseudonocardiales, f__Pseudonocardiaceae, g__Pseudonocardia,,
Zotu5408,d__Bacteria, p__Armatimonadota, c__Chthonomonadetes, o__Chthonomonadales, f__Chthonomonadales, g__Chthonomonadales, s__uncultured_bacterium,
Zotu760,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__uncultured, g__uncultured, s__uncultured_Acidobacteria,
Zotu718,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Chloroflexales, f__Herpetosiphonaceae, g__Herpetosiphon, s__uncultured_bacterium,
Zotu848,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Isosphaerales, f__Isosphaeraceae,,,
Zotu1070,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrososphaerales, f__Nitrososphaeraceae, g__Nitrososphaeraceae,,
Zotu1481,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Acidothermaceae, g__Acidothermus, s__uncultured_soil,
Zotu871,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu1134,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Caldilineales, f__Caldilineaceae, g__uncultured, s__uncultured_bacterium,
Zotu1022,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Nitrosomonadaceae, g__MND1,,
Zotu989,d__Bacteria, p__Planctomycetota, c__BD7-11, o__BD7-11, f__BD7-11, g__BD7-11, s__uncultured_bacterium,
Zotu974,d__Bacteria, p__Myxococcota, c__Polyangia, o__Polyangiales, f__Polyangiaceae, g__Pajaroellobacter,,
Zotu616,d__Bacteria, p__Gemmatimonadota, c__BD2-11_terrestrial_group, o__BD2-11_terrestrial_group, f__BD2-11_terrestrial_group, g__BD2-11_terrestrial_group, s__uncultured_bacterium,
Zotu941,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Hyphomonadaceae, g__Hirschia,,
Zotu591,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Elsterales, f__uncultured, g__uncultured,,
Zotu784,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Ardenticatenales, f__Ardenticatenaceae, g__uncultured,,
Zotu1223,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu695,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu660,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Gammaproteobacteria_Incertae_Sedis, f__Unknown_Family, g__Acidibacter,,
Zotu856,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,
Zotu66516,d__Bacteria, p__Chloroflexi, c__AD3, o__AD3, f__AD3, g__AD3,,
Zotu816,d__Archaea, p__Halobacterota, c__Halobacteria, o__Halobacterales,,,,
Zotu438,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__11-24, f__11-24, g__11-24, s__uncultured_bacterium,
Zotu1095,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Frankiaceae, g__Jatrophihabitans, s__uncultured_bacterium,
Zotu1205,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured, s__uncultured_soil,
Zotu75979,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Gammaproteobacteria_Incertae_Sedis, f__Unknown_Family, g__Acidibacter, s__uncultured_gamma,
Zotu1191,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__uncultured,,
Zotu1532,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae,,,
Zotu445,d__Bacteria,,,,,,,
Zotu940,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Geodermatophilaceae, g__Modestobacter,,
Zotu1410,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__metagenome,
Zotu1009,d__Bacteria, p__Nitrospirota, c__Nitrospiria, o__Nitrospirales, f__Nitrospiraceae, g__Nitrospira, s__uncultured_Nitrospira,
Zotu583,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__PLTA13, f__PLTA13, g__PLTA13, s__metagenome,
Zotu692,d__Bacteria, p__Chloroflexi, c__Dehalococcoidia, o__S085, f__S085, g__S085, s__uncultured_bacterium,
Zotu724,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__RBG-13-54-9, f__RBG-13-54-9, g__RBG-13-54-9,,
Zotu559,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Gaiellales, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu877,d__Bacteria, p__Myxococcota, c__Polyangia, o__Nannocystales, f__Nannocystaceae, g__Nannocystis, s__Nannocystis_exedens,
Zotu1365,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Elsterales, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu852,d__Bacteria, p__Armatimonadota, c__Armatimonadia, o__Armatimonadales, f__Armatimonadales, g__Armatimonadales, s__uncultured_bacterium,
Zotu785,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_planctomycete,
Zotu412,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__ADurb.Bin063-1,,
Zotu647,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Ferruginibacter,,
Zotu617,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,
Zotu899,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae, g__uncultured,,
Zotu1407,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Sanguibacteraceae, g__Sanguibacter,,
Zotu969,d__Bacteria, p__Myxococcota, c__bacteriap25, o__bacteriap25, f__bacteriap25, g__bacteriap25, s__metagenome,
Zotu46213,d__Bacteria, p__Bdellovibrionota, c__Bdellovibrionia, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__uncultured_bacterium,
Zotu552,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Zavarzinella,,
Zotu926,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__1921-3, s__uncultured_Caldilinea,
Zotu699,d__Bacteria, p__Acidobacteriota, c__Subgroup_5, o__Subgroup_5, f__Subgroup_5, g__Subgroup_5,,
Zotu684,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Nitriliruptorales, f__Nitriliruptoraceae, g__Nitriliruptoraceae, s__uncultured_bacterium,
Zotu721,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu1012,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Planctomycetales, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu745,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micromonosporales, f__Micromonosporaceae, g__Luedemannella, s__Luedemannella_helvata,
Zotu804,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__uncultured_actinobacterium,
Zotu3391,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__JG30-KF-AS9, g__JG30-KF-AS9, s__uncultured_soil,
Zotu623,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu646,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__Roseisolibacter, s__uncultured_bacterium,
Zotu1118,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__JG30-KF-AS9, g__JG30-KF-AS9, s__uncultured_bacterium,
Zotu947,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium,,
Zotu1399,d__Bacteria, p__WPS-2, c__WPS-2, o__WPS-2, f__WPS-2, g__WPS-2, s__uncultured_Firmicutes,
Zotu461,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Solirubrobacter, s__uncultured_bacterium,
Zotu1043,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Opitutales, f__Opitutaceae, g__Opitutus,,
Zotu822,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu858,d__Bacteria, p__Armatimonadota, c__Fimbriimonadia, o__Fimbriimonadales, f__Fimbriimonadaceae, g__Fimbriimonadaceae, s__uncultured_bacterium,
Zotu343,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rhodobacter,,
Zotu1183,d__Bacteria, p__Myxococcota, c__Polyangia, o__Haliangiales, f__Haliangiaceae, g__Haliangium, s__uncultured_bacterium,
Zotu1167,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,,
Zotu807,d__Bacteria, p__Acidobacteriota, c__Holophagae, o__Subgroup_7, f__Subgroup_7, g__Subgroup_7,,
Zotu376,d__Bacteria, p__Verrucomicrobiota, c__Chlamydiae, o__Chlamydiales, f__Parachlamydiaceae, g__uncultured, s__metagenome,
Zotu502,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Conexibacter,,
Zotu859,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Gammaproteobacteria_Incertae_Sedis, f__Unknown_Family, g__Candidatus_Ovatusbacter, s__uncultured_bacterium,
Zotu743,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Ferruginibacter, s__metagenome,
Zotu505,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiales_Incertae_Sedis, g__Bauldia, s__metagenome,
Zotu1940,d__Bacteria, p__Acidobacteriota, c__Acidobacteriae, o__Acidobacteriales, f__uncultured, g__uncultured,,
Zotu733,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Pirellulales, f__Pirellulaceae,,,
Zotu509,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Pedosphaerales, f__Pedosphaeraceae, g__ADurb.Bin063-1, s__uncultured_bacterium,
Zotu612,d__Bacteria, p__Verrucomicrobiota, c__Chlamydiae, o__Chlamydiales, f__Waddliaceae, g__Waddlia, s__uncultured_bacterium,
Zotu714,d__Bacteria, p__Patescibacteria, c__Parcubacteria, o__Parcubacteria, f__Parcubacteria, g__Parcubacteria, s__uncultured_bacterium,
Zotu977,d__Bacteria, p__Desulfobacterota, c__uncultured, o__uncultured, f__uncultured, g__uncultured, s__uncultured_proteobacterium,
Zotu3817,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,
Zotu613,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,
Zotu593,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__Gemmata,,
Zotu528,d__Archaea, p__Crenarchaeota, c__Nitrososphaeria, o__Nitrosotaleales, f__Nitrosotaleaceae, g__Nitrosotaleaceae, s__uncultured_thaumarchaeote,
Zotu599,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia, f__Hungateiclostridiaceae, g__uncultured,,
Zotu765,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Sporomusaceae, g__Sporomusa,,
Zotu508,d__Bacteria, p__Bacteroidota, c__Rhodothermia, o__Balneolales, f__Balneolaceae, g__uncultured, s__uncultured_Bacteroidetes,
Zotu857,d__Bacteria, p__Acidobacteriota, c__Aminicenantia, o__Aminicenantales, f__Aminicenantales, g__Aminicenantales, s__uncultured_soil,
Zotu18706,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae,,,
Zotu866,d__Bacteria, p__Myxococcota, c__bacteriap25, o__bacteriap25, f__bacteriap25, g__bacteriap25, s__uncultured_Syntrophobacterales,
Zotu453,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Pseudonocardiales, f__Pseudonocardiaceae,,,
Zotu540,d__Bacteria, p__Chloroflexi, c__AD3, o__AD3, f__AD3, g__AD3, s__uncultured_bacterium,
Zotu715,d__Bacteria, p__Chloroflexi, c__Dehalococcoidia, o__SAR202_clade, f__SAR202_clade, g__SAR202_clade, s__uncultured_bacterium,
Zotu409,d__Bacteria, p__WPS-2, c__WPS-2, o__WPS-2, f__WPS-2, g__WPS-2, s__uncultured_bacterium,
Zotu878,d__Bacteria, p__Verrucomicrobiota, c__Chlamydiae, o__Chlamydiales, f__Parachlamydiaceae, g__Neochlamydia, s__metagenome,
Zotu607,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Herbinix, s__uncultured_prokaryote,
Zotu521,d__Bacteria, p__Gemmatimonadota, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae, g__uncultured, s__uncultured_Gemmatimonadetes,
Zotu590,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Cytophagales, f__Spirosomaceae, g__Spirosoma,,
Zotu653,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_bacterium,
Zotu425,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__SC-I-84, g__SC-I-84,,
Zotu292,d__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14,,
Zotu952,d__Bacteria, p__Fibrobacterota, c__Fibrobacteria, o__Fibrobacterales, f__Fibrobacteraceae, g__possible_genus_04, s__uncultured_bacterium,
Zotu622,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__uncultured, g__uncultured,,
Zotu359,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured, s__uncultured_planctomycete,
Zotu865,d__Bacteria, p__Methylomirabilota, c__Methylomirabilia, o__Rokubacteriales, f__Rokubacteriales, g__Rokubacteriales, s__uncultured_bacterium,
Zotu759,d__Bacteria, p__Acidobacteriota, c__Acidobacteriae, o__Solibacterales, f__Solibacteraceae, g__Candidatus_Solibacter,,
Zotu581,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__uncultured,,
Zotu537,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Methylophilaceae, g__Methylobacillus,,
Zotu751,d__Bacteria, p__Chloroflexi, c__Ktedonobacteria, o__Ktedonobacterales, f__Ktedonobacteraceae, g__1959-1,,
Zotu645,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu987,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Subgroup_17, f__Subgroup_17, g__Subgroup_17, s__uncultured_Acidobacteria,
Zotu793,d__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermomicrobiales, f__JG30-KF-CM45, g__JG30-KF-CM45, s__uncultured_soil,
Zotu618,d__Bacteria, p__Chloroflexi, c__Dehalococcoidia, o__SAR202_clade, f__SAR202_clade, g__SAR202_clade, s__uncultured_Thermomicrobium,
Zotu547,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Tepidisphaerales, f__WD2101_soil_group, g__WD2101_soil_group, s__uncultured_bacterium,
Zotu318,d__Bacteria, p__Myxococcota, c__bacteriap25, o__bacteriap25, f__bacteriap25, g__bacteriap25, s__uncultured_bacterium,
Zotu551,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Steroidobacterales, f__Steroidobacteraceae, g__uncultured, s__metagenome,
Zotu676,d__Bacteria, p__Planctomycetota, c__Phycisphaerae, o__Phycisphaerales, f__Phycisphaeraceae, g__SM1A02, s__uncultured_bacterium,
Zotu828,d__Bacteria,,,,,,,M
Zotu560,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__uncultured, g__uncultured, s__uncultured_bacterium,
Zotu498,d__Bacteria, p__Actinobacteriota, c__MB-A2-108, o__MB-A2-108, f__MB-A2-108, g__MB-A2-108, s__uncultured_soil,
Zotu986,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas,,
Zotu224,d__Bacteria, p__Acidobacteriota, c__Vicinamibacteria, o__Vicinamibacterales, f__Vicinamibacteraceae, g__Vicinamibacteraceae,,
Zotu650,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Pyrinomonadales, f__Pyrinomonadaceae, g__RB41,,
Zotu326,d__Bacteria, p__Chloroflexi, c__Anaerolineae, o__Anaerolineales, f__Anaerolineaceae, g__uncultured,,
Zotu173,d__Bacteria, p__Planctomycetota, c__Planctomycetes, o__Gemmatales, f__Gemmataceae, g__uncultured,,
Zotu339,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,,
Zotu405,d__Bacteria, p__Bdellovibrionota, c__Bdellovibrionia, o__Bdellovibrionales, f__Bdellovibrionaceae, g__OM27_clade, s__uncultured_bacterium,
